Region ID,Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Shipment Allowed,Remarks
E124,Europe,Liechtenstein,Household,Online,H,2/13/2017,29-09-2012,291179597,2/20/2017,5368,668.27,502.54,3587273.36,2697634.72,889638.64,Yes,ok
E124,Europe,San Marino,Fruits,Online,L,10/25/2010,30-09-2012,875220096,11-06-2010,5930,9.33,6.92,55326.9,41035.6,14291.3,Yes,ok
E124,Europe,Greece,Household,Offline,C,03-11-2016,01-10-2012,799848306,4/23/2016,1743,668.27,502.54,1164794.61,875927.22,288867.39,Yes,ok
E124,Europe,Czech Republic,Meat,Offline,M,12-05-2011,02-10-2012,693583905,01-06-2012,5745,421.89,364.69,2423758.05,2095144.05,328614,Yes,ok
E124,Europe,Sweden,Meat,Online,C,1/18/2015,03-10-2012,437083184,2/19/2015,1482,421.89,364.69,625240.98,540470.58,84770.4,Yes,ok
E124,Europe,Macedonia,Vegetables,Offline,C,07-10-2017,04-10-2012,759594142,07-12-2017,9641,154.06,90.93,1485292.46,876656.13,608636.33,Yes,ok
E124,Europe,Denmark,Household,Online,L,5/16/2010,05-10-2012,702815854,06-06-2010,7684,668.27,502.54,5134986.68,3861517.36,1273469.32,Yes,ok
E124,Europe,Sweden,Snacks,Online,C,06-01-2013,06-10-2012,971899354,06-01-2013,5471,152.58,97.44,834765.18,533094.24,301670.94,Yes,ok
E124,Europe,Czech Republic,Office Supplies,Online,M,2/16/2010,07-10-2012,521681344,04-03-2010,5957,651.21,524.96,3879257.97,3127186.72,752071.25,Yes,ok
E124,Europe,Iceland,Office Supplies,Offline,L,1/18/2012,08-10-2012,239554154,2/13/2012,8253,651.21,524.96,5374436.13,4332494.88,1041941.25,Yes,ok
E124,Europe,Lithuania,Office Supplies,Online,M,4/17/2011,09-10-2012,982566821,06-05-2011,2212,651.21,524.96,1440476.52,1161211.52,279265,Yes,ok
E124,Europe,United Kingdom,Cosmetics,Online,C,05-05-2017,10-10-2012,887501180,6/20/2017,176,437.2,263.33,76947.2,46346.08,30601.12,Yes,ok
E124,Europe,Macedonia,Fruits,Online,H,10/25/2010,11-10-2012,278513133,11-05-2010,7080,9.33,6.92,66056.4,48993.6,17062.8,Yes,ok
E124,Europe,Albania,Baby Food,Offline,L,5/18/2012,12-10-2012,152191388,6/22/2012,5669,255.28,159.42,1447182.32,903751.98,543430.34,Yes,ok
E124,Europe,Croatia,Personal Care,Offline,C,05-05-2014,13-10-2012,309655511,5/21/2014,2802,81.73,56.67,229007.46,158789.34,70218.12,Yes,ok
E124,Europe,Luxembourg,Meat,Offline,M,12/18/2010,14-10-2012,469129359,1/26/2011,4657,421.89,364.69,1964741.73,1698361.33,266380.4,Yes,ok
E124,Europe,Armenia,Snacks,Online,L,6/16/2017,15-10-2012,951698243,07-03-2017,7514,152.58,97.44,1146486.12,732164.16,414321.96,Yes,ok
E124,Europe,Malta,Snacks,Online,L,1/27/2012,16-10-2012,981808078,1/28/2012,7683,152.58,97.44,1172272.14,748631.52,423640.62,Yes,ok
E124,Europe,Cyprus,Cereal,Online,M,3/27/2013,17-10-2012,833706796,04-03-2013,1223,205.7,117.11,251571.1,143225.53,108345.57,Yes,ok
E124,Europe,Croatia,Office Supplies,Online,H,06-09-2010,18-10-2012,650078475,6/18/2010,1522,651.21,524.96,991141.62,798989.12,192152.5,Yes,ok
E124,Europe,Sweden,Snacks,Offline,H,10/27/2012,19-10-2012,507531726,11-11-2012,8771,152.58,97.44,1338279.18,854646.24,483632.94,Yes,ok
E124,Europe,Netherlands,Personal Care,Online,C,03-10-2012,20-10-2012,544741475,3/25/2012,9963,81.73,56.67,814275.99,564603.21,249672.78,Yes,ok
E124,Europe,Italy,Baby Food,Online,H,1/15/2011,21-10-2012,926826655,2/16/2011,7458,255.28,159.42,1903878.24,1188954.36,714923.88,Yes,ok
E124,Europe,Czech Republic,Household,Online,L,2/21/2011,22-10-2012,759086453,2/27/2011,9405,668.27,502.54,6285079.35,4726388.7,1558690.65,Yes,ok
E124,Europe,Germany,Baby Food,Offline,C,11-01-2014,23-10-2012,523899209,11/16/2014,2273,255.28,159.42,580251.44,362361.66,217889.78,Yes,ok
E124,Europe,Albania,Clothes,Online,M,04-07-2011,24-10-2012,647943866,4/18/2011,9843,109.28,35.84,1075643.04,352773.12,722869.92,Yes,ok
E124,Europe,Romania,Cereal,Offline,C,9/29/2012,25-10-2012,812632358,10/17/2012,4828,205.7,117.11,993119.6,565407.08,427712.52,Yes,ok
E124,Europe,Belarus,Cosmetics,Online,L,10/17/2014,26-10-2012,231861150,11-01-2014,1722,437.2,263.33,752858.4,453454.26,299404.14,Yes,ok
E124,Europe,Andorra,Snacks,Online,M,05-03-2010,27-10-2012,348080623,5/19/2010,3646,152.58,97.44,556306.68,355266.24,201040.44,Yes,ok
E124,Europe,Germany,Office Supplies,Online,L,09-11-2013,28-10-2012,368865811,10/16/2013,4445,651.21,524.96,2894628.45,2333447.2,561181.25,Yes,ok
E124,Europe,Denmark,Personal Care,Online,L,02-04-2016,29-10-2012,478840672,02-09-2016,8451,81.73,56.67,690700.23,478918.17,211782.06,Yes,ok
E124,Europe,Sweden,Cereal,Online,L,7/19/2010,30-10-2012,772643411,8/25/2010,1210,205.7,117.11,248897,141703.1,107193.9,Yes,ok
E124,Europe,Poland,Beverages,Online,M,8/22/2013,31-10-2012,742843854,09-04-2013,2859,47.45,31.79,135659.55,90887.61,44771.94,Yes,ok
E124,Europe,Serbia,Beverages,Offline,C,12/23/2012,01-11-2012,308582627,02-09-2013,5312,47.45,31.79,252054.4,168868.48,83185.92,Yes,ok
E124,Europe,Latvia,Personal Care,Online,L,3/29/2011,02-11-2012,140499961,4/30/2011,5915,81.73,56.67,483432.95,335203.05,148229.9,Yes,ok
E124,Europe,Liechtenstein,Cereal,Online,M,12/13/2010,03-11-2012,856648051,12/23/2010,50,205.7,117.11,10285,5855.5,4429.5,Yes,ok
E124,Europe,Slovakia,Cosmetics,Offline,H,6/13/2012,04-11-2012,780899035,7/30/2012,4233,437.2,263.33,1850667.6,1114675.89,735991.71,Yes,ok
E124,Europe,Monaco,Meat,Offline,L,7/15/2013,05-11-2012,177147090,8/17/2013,615,421.89,364.69,259462.35,224284.35,35178,Yes,ok
E124,Europe,Portugal,Office Supplies,Offline,C,2/17/2012,06-11-2012,775849616,03-05-2012,9997,651.21,524.96,6510146.37,5248025.12,1262121.25,Yes,ok
E124,Europe,Macedonia,Meat,Online,C,12/14/2013,07-11-2012,979200112,12/30/2013,5928,421.89,364.69,2500963.92,2161882.32,339081.6,Yes,ok
E124,Europe,Vatican City,Snacks,Offline,M,10/18/2014,08-11-2012,429123675,11-11-2014,6086,152.58,97.44,928601.88,593019.84,335582.04,Yes,ok
E124,Europe,San Marino,Vegetables,Offline,L,2/19/2012,09-11-2012,515771901,3/19/2012,7222,154.06,90.93,1112621.32,656696.46,455924.86,Yes,ok
E124,Europe,Ukraine,Cereal,Online,C,08-07-2012,10-11-2012,626109397,9/15/2012,8539,205.7,117.11,1756472.3,1000002.29,756470.01,Yes,ok
E124,Europe,Czech Republic,Household,Offline,H,12-05-2012,11-11-2012,574247491,12/17/2012,1448,668.27,502.54,967654.96,727677.92,239977.04,Yes,ok
E124,Europe,Russia,Snacks,Online,M,01-05-2013,12-11-2012,941933286,02-08-2013,7846,152.58,97.44,1197142.68,764514.24,432628.44,Yes,ok
E124,Europe,France,Cereal,Offline,L,8/28/2010,13-11-2012,797718417,10/15/2010,1462,205.7,117.11,300733.4,171214.82,129518.58,Yes,ok
E124,Europe,Estonia,Cereal,Online,C,10/14/2013,14-11-2012,220607459,10/17/2013,1504,205.7,117.11,309372.8,176133.44,133239.36,Yes,ok
E124,Europe,Ireland,Baby Food,Offline,L,7/19/2010,15-11-2012,629301440,7/29/2010,3135,255.28,159.42,800302.8,499781.7,300521.1,Yes,ok
E124,Europe,Macedonia,Clothes,Offline,H,08-01-2016,16-11-2012,431432092,9/13/2016,9198,109.28,35.84,1005157.44,329656.32,675501.12,Yes,ok
E124,Europe,Andorra,Baby Food,Online,H,9/27/2010,17-11-2012,442318427,10-08-2010,707,255.28,159.42,180482.96,112709.94,67773.02,Yes,ok
E124,Europe,Austria,Cosmetics,Offline,L,7/24/2010,18-11-2012,540982520,09-01-2010,7604,437.2,263.33,3324468.8,2002361.32,1322107.48,Yes,ok
E124,Europe,Iceland,Clothes,Offline,C,11-11-2010,19-11-2012,563939225,12/19/2010,1004,109.28,35.84,109717.12,35983.36,73733.76,Yes,ok
E124,Europe,Austria,Cereal,Online,H,12/24/2015,20-11-2012,323293578,02-02-2016,8609,205.7,117.11,1770871.3,1008199.99,762671.31,Yes,ok
E124,Europe,Estonia,Snacks,Online,L,7/22/2015,21-11-2012,507040774,7/25/2015,3488,152.58,97.44,532199.04,339870.72,192328.32,Yes,ok
E124,Europe,Greece,Office Supplies,Offline,M,04-02-2013,22-11-2012,516599738,05-09-2013,2197,651.21,524.96,1430708.37,1153337.12,277371.25,Yes,ok
E124,Europe,Belarus,Clothes,Online,H,7/22/2016,23-11-2012,383611094,8/26/2016,7902,109.28,35.84,863530.56,283207.68,580322.88,Yes,ok
E124,Europe,San Marino,Baby Food,Offline,M,06-03-2016,24-11-2012,412416303,06-11-2016,2004,255.28,159.42,511581.12,319477.68,192103.44,Yes,ok
E124,Europe,Croatia,Cosmetics,Offline,M,2/15/2012,25-11-2012,364715468,2/19/2012,6267,437.2,263.33,2739932.4,1650289.11,1089643.29,Yes,ok
E124,Europe,Netherlands,Personal Care,Offline,H,05-08-2010,26-11-2012,392752492,06-03-2010,3045,81.73,56.67,248867.85,172560.15,76307.7,Yes,ok
E124,Europe,Hungary,Fruits,Offline,H,01-04-2014,27-11-2012,633992946,01-06-2014,1456,9.33,6.92,13584.48,10075.52,3508.96,Yes,ok
E124,Europe,San Marino,Clothes,Online,C,10/30/2011,28-11-2012,937875640,11/30/2011,7098,109.28,35.84,775669.44,254392.32,521277.12,Yes,ok
E124,Europe,Belarus,Vegetables,Online,C,08-12-2016,29-11-2012,614054477,8/16/2016,1220,154.06,90.93,187953.2,110934.6,77018.6,Yes,ok
E124,Europe,Sweden,Baby Food,Offline,H,3/29/2011,30-11-2012,369170081,04-03-2011,4486,255.28,159.42,1145186.08,715158.12,430027.96,Yes,ok
E124,Europe,Albania,Clothes,Offline,C,1/16/2016,01-12-2012,357930982,03-05-2016,8586,109.28,35.84,938278.08,307722.24,630555.84,Yes,ok
E124,Europe,Russia,Office Supplies,Offline,M,3/15/2013,02-12-2012,586812674,3/31/2013,9766,651.21,524.96,6359716.86,5126759.36,1232957.5,Yes,ok
E124,Europe,Sweden,Fruits,Online,L,04-11-2016,03-12-2012,311221492,05-07-2016,6210,9.33,6.92,57939.3,42973.2,14966.1,Yes,ok
E124,Europe,Sweden,Snacks,Online,M,5/28/2012,04-12-2012,274989354,07-10-2012,4316,152.58,97.44,658535.28,420551.04,237984.24,Yes,ok
E124,Europe,Cyprus,Office Supplies,Offline,L,05-08-2013,05-12-2012,897785842,05-12-2013,3636,651.21,524.96,2367799.56,1908754.56,459045,Yes,ok
E124,Europe,Romania,Meat,Online,H,5/22/2017,06-12-2012,929812705,5/25/2017,1097,421.89,364.69,462813.33,400064.93,62748.4,Yes,ok
E124,Europe,Ukraine,Cosmetics,Online,H,1/29/2012,07-12-2012,202047002,03-06-2012,9053,437.2,263.33,3957971.6,2383926.49,1574045.11,Yes,ok
E124,Europe,Kosovo,Fruits,Online,L,8/27/2011,08-12-2012,919922006,9/18/2011,4219,9.33,6.92,39363.27,29195.48,10167.79,Yes,ok
E124,Europe,Moldova ,Beverages,Offline,H,6/17/2013,09-12-2012,243226420,07-03-2013,4958,47.45,31.79,235257.1,157614.82,77642.28,Yes,ok
E124,Europe,United Kingdom,Clothes,Online,M,11/13/2016,10-12-2012,249765861,11/24/2016,123,109.28,35.84,13441.44,4408.32,9033.12,Yes,ok
E124,Europe,Romania,Beverages,Online,H,5/31/2016,11-12-2012,253055322,06-12-2016,3548,47.45,31.79,168352.6,112790.92,55561.68,Yes,ok
E124,Europe,Montenegro,Beverages,Offline,C,08-06-2016,12-12-2012,243340575,09-04-2016,8739,47.45,31.79,414665.55,277812.81,136852.74,Yes,ok
E124,Europe,Czech Republic,Household,Offline,H,11-06-2014,13-12-2012,988599860,12-11-2014,7522,668.27,502.54,5026726.94,3780105.88,1246621.06,Yes,ok
E124,Europe,Cyprus,Snacks,Online,M,4/18/2011,14-12-2012,581193768,4/24/2011,7006,152.58,97.44,1068975.48,682664.64,386310.84,Yes,ok
E124,Europe,Serbia,Cereal,Offline,C,08-11-2016,15-12-2012,100983083,08-11-2016,1993,205.7,117.11,409960.1,233400.23,176559.87,Yes,ok
E124,Europe,Latvia,Personal Care,Offline,L,9/13/2012,16-12-2012,936411798,9/17/2012,3915,81.73,56.67,319972.95,221863.05,98109.9,Yes,ok
E124,Europe,Bosnia and Herzegovina,Household,Offline,M,6/22/2015,17-12-2012,261640536,08-01-2015,4104,668.27,502.54,2742580.08,2062424.16,680155.92,Yes,ok
E124,Europe,Finland,Baby Food,Offline,L,4/21/2017,18-12-2012,564173543,4/26/2017,343,255.28,159.42,87561.04,54681.06,32879.98,Yes,ok
E124,Europe,Ukraine,Cereal,Offline,C,10-10-2011,19-12-2012,580463349,11-08-2011,859,205.7,117.11,176696.3,100597.49,76098.81,Yes,ok
E124,Europe,France,Office Supplies,Offline,M,11-04-2013,20-12-2012,428419864,12-05-2013,7813,651.21,524.96,5087903.73,4101512.48,986391.25,Yes,ok
E124,Europe,Portugal,Baby Food,Offline,C,01-11-2010,21-12-2012,479171121,1/27/2010,6238,255.28,159.42,1592436.64,994461.96,597974.68,Yes,ok
E124,Europe,Lithuania,Personal Care,Online,H,5/13/2015,22-12-2012,120419871,6/26/2015,3771,81.73,56.67,308203.83,213702.57,94501.26,Yes,ok
E124,Europe,Italy,Clothes,Offline,M,09-11-2012,23-12-2012,602301251,9/27/2012,3180,109.28,35.84,347510.4,113971.2,233539.2,Yes,ok
E124,Europe,Denmark,Baby Food,Online,M,12-09-2012,24-12-2012,471484124,1/24/2013,1485,255.28,159.42,379090.8,236738.7,142352.1,Yes,ok
E124,Europe,Hungary,Snacks,Offline,M,02-01-2017,25-12-2012,291611325,02-10-2017,3126,152.58,97.44,476965.08,304597.44,172367.64,Yes,ok
E124,Europe,Slovenia,Vegetables,Offline,M,02-10-2013,26-12-2012,691383635,3/19/2013,4637,154.06,90.93,714376.22,421642.41,292733.81,Yes,ok
E124,Europe,Kosovo,Snacks,Online,H,02-05-2013,27-12-2012,783913838,03-09-2013,6380,152.58,97.44,973460.4,621667.2,351793.2,Yes,ok
E124,Europe,Macedonia,Clothes,Online,C,3/14/2013,28-12-2012,799109733,4/29/2013,3183,109.28,35.84,347838.24,114078.72,233759.52,Yes,ok
E124,Europe,Denmark,Beverages,Online,L,11/21/2016,29-12-2012,223199975,01-04-2017,8687,47.45,31.79,412198.15,276159.73,136038.42,Yes,ok
E124,Europe,Georgia,Cereal,Offline,H,11/30/2016,30-12-2012,391849982,12-11-2016,5972,205.7,117.11,1228440.4,699380.92,529059.48,Yes,ok
E124,Europe,Croatia,Clothes,Online,H,1/13/2014,31-12-2012,906508815,1/23/2014,4958,109.28,35.84,541810.24,177694.72,364115.52,Yes,ok
E124,Europe,Greece,Cereal,Offline,M,10-10-2013,01-01-2013,524844634,10/13/2013,2045,205.7,117.11,420656.5,239489.95,181166.55,Yes,ok
E124,Europe,Iceland,Fruits,Online,H,10/21/2014,02-01-2013,640476596,10/24/2014,112,9.33,6.92,1044.96,775.04,269.92,Yes,ok
E124,Europe,Ukraine,Meat,Online,M,8/20/2012,03-01-2013,733636796,9/15/2012,8286,421.89,364.69,3495780.54,3021821.34,473959.2,Yes,ok
E124,Europe,Bosnia and Herzegovina,Snacks,Online,L,12/24/2012,04-01-2013,183778369,01-07-2013,2958,152.58,97.44,451331.64,288227.52,163104.12,Yes,ok
E124,Europe,Luxembourg,Snacks,Offline,M,4/22/2017,05-01-2013,594991052,06-06-2017,9929,152.58,97.44,1514966.82,967481.76,547485.06,Yes,ok
E124,Europe,Albania,Office Supplies,Online,H,7/13/2015,06-01-2013,246922719,7/29/2015,8775,651.21,524.96,5714367.75,4606524,1107843.75,Yes,ok
E124,Europe,Slovakia,Snacks,Offline,L,10-10-2013,07-01-2013,315066277,11/28/2013,3968,152.58,97.44,605437.44,386641.92,218795.52,Yes,ok
E124,Europe,Sweden,Household,Offline,C,10-09-2010,08-01-2013,766118133,10-10-2010,235,668.27,502.54,157043.45,118096.9,38946.55,Yes,ok
E124,Europe,Russia,Clothes,Offline,L,07-09-2010,09-01-2013,138820683,07-09-2010,8980,109.28,35.84,981334.4,321843.2,659491.2,Yes,ok
E124,Europe,Luxembourg,Cereal,Online,M,12/18/2012,10-01-2013,733648812,12/24/2012,1842,205.7,117.11,378899.4,215716.62,163182.78,Yes,ok
E124,Europe,Kosovo,Office Supplies,Online,C,2/16/2015,11-01-2013,580782210,2/20/2015,5217,651.21,524.96,3397362.57,2738716.32,658646.25,Yes,ok
E124,Europe,Hungary,Baby Food,Offline,C,01-01-2010,12-01-2013,279703605,01-10-2010,9367,255.28,159.42,2391207.76,1493287.14,897920.62,Yes,ok
E124,Europe,Poland,Baby Food,Offline,H,2/20/2016,13-01-2013,645956456,04-08-2016,1725,255.28,159.42,440358,274999.5,165358.5,Yes,ok
E124,Europe,Montenegro,Clothes,Offline,M,11/19/2011,14-01-2013,526350104,12-04-2011,7547,109.28,35.84,824736.16,270484.48,554251.68,Yes,ok
E124,Europe,Andorra,Meat,Online,L,2/26/2015,15-01-2013,212903726,2/26/2015,1798,421.89,364.69,758558.22,655712.62,102845.6,Yes,ok
E124,Europe,Finland,Vegetables,Online,C,6/21/2017,16-01-2013,680325210,7/23/2017,2203,154.06,90.93,339394.18,200318.79,139075.39,Yes,ok
E124,Europe,Slovenia,Beverages,Online,M,02-03-2011,17-01-2013,263882005,2/27/2011,7404,47.45,31.79,351319.8,235373.16,115946.64,Yes,ok
E124,Europe,Slovenia,Fruits,Offline,L,5/28/2016,18-01-2013,295168149,7/16/2016,5669,9.33,6.92,52891.77,39229.48,13662.29,Yes,ok
E124,Europe,Greece,Meat,Offline,C,09-12-2016,19-01-2013,645111024,9/26/2016,1543,421.89,364.69,650976.27,562716.67,88259.6,Yes,ok
E124,Europe,Switzerland,Baby Food,Offline,M,08-11-2014,20-01-2013,850562655,9/25/2014,9246,255.28,159.42,2360318.88,1473997.32,886321.56,Yes,ok
E124,Europe,Ireland,Personal Care,Offline,L,01-05-2014,21-01-2013,702357947,02-04-2014,2179,81.73,56.67,178089.67,123483.93,54605.74,Yes,ok
E124,Europe,Montenegro,Clothes,Online,L,5/13/2017,22-01-2013,102230632,6/13/2017,1171,109.28,35.84,127966.88,41968.64,85998.24,Yes,ok
E124,Europe,Armenia,Clothes,Online,L,01-03-2010,23-01-2013,231450879,2/22/2010,313,109.28,35.84,34204.64,11217.92,22986.72,Yes,ok
E124,Europe,Poland,Clothes,Online,M,10-01-2010,24-01-2013,880176818,10/15/2010,2735,109.28,35.84,298880.8,98022.4,200858.4,Yes,ok
E124,Europe,Italy,Clothes,Online,H,06-10-2011,25-01-2013,755318915,6/25/2011,4507,109.28,35.84,492524.96,161530.88,330994.08,Yes,ok
E124,Europe,Andorra,Beverages,Online,H,11/25/2012,26-01-2013,378873240,11/28/2012,5866,47.45,31.79,278341.7,186480.14,91861.56,Yes,ok
E124,Europe,Cyprus,Fruits,Online,L,11/27/2011,27-01-2013,264856183,12/23/2011,5685,9.33,6.92,53041.05,39340.2,13700.85,Yes,ok
E124,Europe,Czech Republic,Cereal,Online,C,08-02-2014,28-01-2013,118659913,8/17/2014,2960,205.7,117.11,608872,346645.6,262226.4,Yes,ok
E124,Europe,San Marino,Baby Food,Online,L,10/18/2012,29-01-2013,667324435,10/31/2012,4985,255.28,159.42,1272570.8,794708.7,477862.1,Yes,ok
E124,Europe,Poland,Baby Food,Online,C,9/26/2011,30-01-2013,685233008,10/17/2011,4529,255.28,159.42,1156163.12,722013.18,434149.94,Yes,ok
E124,Europe,Monaco,Beverages,Online,H,3/14/2013,31-01-2013,757468974,3/23/2013,757,47.45,31.79,35919.65,24065.03,11854.62,Yes,ok
E124,Europe,Belgium,Meat,Online,H,9/23/2015,01-02-2013,512714612,10-09-2015,2502,421.89,364.69,1055568.78,912454.38,143114.4,Yes,ok
E124,Europe,Georgia,Meat,Offline,M,02-11-2010,02-02-2013,516485583,03-06-2010,8416,421.89,364.69,3550626.24,3069231.04,481395.2,Yes,ok
E124,Europe,Kosovo,Vegetables,Online,H,11-07-2014,03-02-2013,491547477,11-07-2014,8676,154.06,90.93,1336624.56,788908.68,547715.88,Yes,ok
E124,Europe,Bulgaria,Fruits,Offline,C,10-08-2013,04-02-2013,911891257,11-01-2013,7742,9.33,6.92,72232.86,53574.64,18658.22,Yes,ok
E124,Europe,Russia,Snacks,Offline,L,11/29/2015,05-02-2013,214033257,12-03-2015,6052,152.58,97.44,923414.16,589706.88,333707.28,Yes,ok
E124,Europe,Ukraine,Cereal,Online,H,12/14/2015,06-02-2013,504024684,1/14/2016,959,205.7,117.11,197266.3,112308.49,84957.81,Yes,ok
E124,Europe,Lithuania,Vegetables,Online,L,7/17/2016,07-02-2013,386601865,7/26/2016,2938,154.06,90.93,452628.28,267152.34,185475.94,Yes,ok
E124,Europe,Sweden,Cosmetics,Offline,C,1/16/2010,08-02-2013,336813628,2/23/2010,9492,437.2,263.33,4149902.4,2499528.36,1650374.04,Yes,ok
E124,Europe,Belgium,Fruits,Online,C,7/24/2015,09-02-2013,309188163,08-12-2015,4503,9.33,6.92,42012.99,31160.76,10852.23,Yes,ok
E124,Europe,Kosovo,Office Supplies,Offline,M,08-01-2012,10-02-2013,760280358,8/21/2012,2708,651.21,524.96,1763476.68,1421591.68,341885,Yes,ok
E124,Europe,Slovakia,Beverages,Offline,M,9/15/2015,11-02-2013,495593106,10-08-2015,5868,47.45,31.79,278436.6,186543.72,91892.88,Yes,ok
E124,Europe,Cyprus,Clothes,Offline,L,01-09-2013,12-02-2013,209598815,01-11-2013,3802,109.28,35.84,415482.56,136263.68,279218.88,Yes,ok
E124,Europe,Georgia,Meat,Online,H,8/23/2012,13-02-2013,483438193,9/26/2012,8959,421.89,364.69,3779712.51,3267257.71,512454.8,Yes,ok
E124,Europe,Switzerland,Vegetables,Online,L,10/15/2016,14-02-2013,819037473,10/15/2016,244,154.06,90.93,37590.64,22186.92,15403.72,Yes,ok
E124,Europe,Liechtenstein,Fruits,Offline,H,4/26/2011,15-02-2013,974420630,6/15/2011,1573,9.33,6.92,14676.09,10885.16,3790.93,Yes,ok
E124,Europe,Russia,Beverages,Offline,L,08-07-2012,16-02-2013,534641349,8/27/2012,1111,47.45,31.79,52716.95,35318.69,17398.26,Yes,ok
E124,Europe,Belgium,Snacks,Online,L,08-05-2013,17-02-2013,921133935,08-11-2013,2856,152.58,97.44,435768.48,278288.64,157479.84,Yes,ok
E124,Europe,San Marino,Meat,Offline,L,3/23/2012,18-02-2013,456934964,05-05-2012,6065,421.89,364.69,2558762.85,2211844.85,346918,Yes,ok
E124,Europe,Bulgaria,Fruits,Online,L,8/31/2010,19-02-2013,468803632,10-02-2010,8267,9.33,6.92,77131.11,57207.64,19923.47,Yes,ok
E124,Europe,Finland,Baby Food,Online,M,10/13/2010,20-02-2013,646981704,11/23/2010,5118,255.28,159.42,1306523.04,815911.56,490611.48,Yes,ok
E124,Europe,Finland,Vegetables,Online,L,8/22/2015,21-02-2013,972452533,10-04-2015,9169,154.06,90.93,1412576.14,833737.17,578838.97,Yes,ok
E124,Europe,Austria,Personal Care,Offline,M,05-10-2010,22-02-2013,535740411,06-07-2010,6348,81.73,56.67,518822.04,359741.16,159080.88,Yes,ok
E124,Europe,Ireland,Personal Care,Offline,H,2/26/2017,23-02-2013,309285581,4/17/2017,3331,81.73,56.67,272242.63,188767.77,83474.86,Yes,ok
E124,Europe,Andorra,Baby Food,Offline,C,03-07-2013,24-02-2013,380733191,4/13/2013,6267,255.28,159.42,1599839.76,999085.14,600754.62,Yes,ok
E124,Europe,Kosovo,Fruits,Online,L,06-11-2012,25-02-2013,989102828,07-08-2012,6362,9.33,6.92,59357.46,44025.04,15332.42,Yes,ok
E124,Europe,Latvia,Beverages,Online,M,05-02-2012,26-02-2013,862326610,5/28/2012,461,47.45,31.79,21874.45,14655.19,7219.26,Yes,ok
E124,Europe,Sweden,Meat,Online,H,01-04-2013,27-02-2013,152411115,2/21/2013,691,421.89,364.69,291525.99,252000.79,39525.2,Yes,ok
E124,Europe,Ukraine,Office Supplies,Offline,C,9/16/2016,28-02-2013,862485826,10/27/2016,7577,651.21,524.96,4934218.17,3977621.92,956596.25,Yes,ok
E124,Europe,Vatican City,Fruits,Offline,M,7/25/2016,01-03-2013,299739491,09-01-2016,8431,9.33,6.92,78661.23,58342.52,20318.71,Yes,ok
E124,Europe,France,Meat,Offline,L,7/17/2011,02-03-2013,633312737,08-11-2011,167,421.89,364.69,70455.63,60903.23,9552.4,Yes,ok
E124,Europe,Norway,Office Supplies,Offline,C,12/14/2012,03-03-2013,884192836,1/15/2013,1164,651.21,524.96,758008.44,611053.44,146955,Yes,ok
E124,Europe,Iceland,Meat,Online,M,07-09-2015,04-03-2013,578356206,7/15/2015,7309,421.89,364.69,3083594.01,2665519.21,418074.8,Yes,ok
E124,Europe,Luxembourg,Personal Care,Online,L,5/17/2011,05-03-2013,194858253,5/22/2011,1742,81.73,56.67,142373.66,98719.14,43654.52,Yes,ok
E124,Europe,Macedonia,Cereal,Offline,L,11/28/2010,06-03-2013,988614022,01-11-2011,1713,205.7,117.11,352364.1,200609.43,151754.67,Yes,ok
E124,Europe,Russia,Cereal,Online,L,01-10-2014,07-03-2013,279338395,2/24/2014,1293,205.7,117.11,265970.1,151423.23,114546.87,Yes,ok
E124,Europe,Estonia,Baby Food,Offline,M,01-02-2014,08-03-2013,123086202,2/20/2014,2797,255.28,159.42,714018.16,445897.74,268120.42,Yes,ok
E124,Europe,Luxembourg,Meat,Online,M,12/19/2015,09-03-2013,216278588,12/19/2015,495,421.89,364.69,208835.55,180521.55,28314,Yes,ok
E124,Europe,Romania,Baby Food,Offline,H,6/23/2015,10-03-2013,693831098,7/14/2015,8895,255.28,159.42,2270715.6,1418040.9,852674.7,Yes,ok
E124,Europe,Macedonia,Cereal,Online,C,09-01-2010,11-03-2013,963219296,9/18/2010,6850,205.7,117.11,1409045,802203.5,606841.5,Yes,ok
E124,Europe,Austria,Vegetables,Offline,M,11-12-2016,12-03-2013,468320834,12/21/2016,5397,154.06,90.93,831461.82,490749.21,340712.61,Yes,ok
E124,Europe,Iceland,Cereal,Online,M,6/15/2010,13-03-2013,203955876,7/18/2010,3931,205.7,117.11,808606.7,460359.41,348247.29,Yes,ok
E124,Europe,Moldova ,Snacks,Offline,H,01-11-2016,14-03-2013,583451974,02-05-2016,5260,152.58,97.44,802570.8,512534.4,290036.4,Yes,ok
E124,Europe,Luxembourg,Clothes,Online,M,1/30/2013,15-03-2013,250848186,03-07-2013,407,109.28,35.84,44476.96,14586.88,29890.08,Yes,ok
E124,Europe,Albania,Meat,Online,C,11-12-2010,16-03-2013,863138997,12/21/2010,865,421.89,364.69,364934.85,315456.85,49478,Yes,ok
E124,Europe,Serbia,Household,Online,M,9/23/2013,17-03-2013,266614854,10-10-2013,6115,668.27,502.54,4086471.05,3073032.1,1013438.95,Yes,ok
